TDB_00003000,2024-09-24 22:02:11,TDB_CUST_7085771,AAPL,BUY,526,369.23
TDB_00003001,2024-09-20 07:29:11,TDB_CUST_5598559,AMZN,SELL,878,307.7
TDB_00003002,2024-09-23 19:11:40,TDB_CUST_3434057,MSFT,SELL,944,959.43
TDB_00003003,2024-09-21 10:18:33,TDB_CUST_5087358,MSFT,BUY,672,20.95
TDB_00003004,2024-09-25 02:48:24,TDB_CUST_5937268,GOOGL,BUY,169,633.8
TDB_00003005,2024-09-22 14:22:20,TDB_CUST_8392037,V,BUY,550,871.83
TDB_00003006,2024-09-19 03:10:55,TDB_CUST_3409067,AAPL,BUY,45,1357.73
TDB_00003007,2024-09-22 15:36:51,TDB_CUST_5006002,FB,SELL,680,1230.13
TDB_00003008,2024-09-19 05:03:12,TDB_CUST_4817633,NFLX,BUY,364,1157.15
TDB_00003009,2024-09-24 15:45:00,TDB_CUST_3110619,JPM,BUY,649,1215.44
TDB_00003010,2024-09-19 14:40:58,TDB_CUST_6507221,AMZN,BUY,822,188.55
TDB_00003011,2024-09-25 17:18:41,TDB_CUST_5225194,V,BUY,22,540.2
TDB_00003012,2024-09-22 20:51:03,TDB_CUST_4893833,AAPL,SELL,186,367.17
TDB_00003013,2024-09-23 11:01:38,TDB_CUST_8201548,JPM,SELL,788,361.2
TDB_00003014,2024-09-21 17:34:49,TDB_CUST_9432209,AAPL,BUY,700,1491.36
TDB_00003015,2024-09-25 12:40:44,TDB_CUST_9785676,GOOGL,SELL,518,272.08
TDB_00003016,2024-09-24 14:50:51,TDB_CUST_5534527,V,SELL,926,303.87
TDB_00003017,2024-09-24 05:47:16,TDB_CUST_5361394,GOOGL,SELL,854,1318.93
TDB_00003018,2024-09-23 13:51:41,TDB_CUST_7004787,FB,SELL,649,926.73
TDB_00003019,2024-09-23 13:35:43,TDB_CUST_9809230,GOOGL,SELL,145,459.53
TDB_00003020,2024-09-19 15:05:39,TDB_CUST_8064885,V,BUY,616,584.1
TDB_00003021,2024-09-18 18:09:55,TDB_CUST_1380496,NVDA,SELL,570,1274.06
TDB_00003022,2024-09-25 13:27:44,TDB_CUST_7534629,NFLX,SELL,514,890.63
TDB_00003023,2024-09-20 16:18:10,TDB_CUST_9449557,NFLX,BUY,521,659.78
TDB_00003024,2024-09-24 00:32:08,TDB_CUST_9949288,AMZN,SELL,3,228.91
TDB_00003025,2024-09-21 11:44:57,TDB_CUST_8115234,MSFT,BUY,881,529.73
TDB_00003026,2024-09-25 16:12:45,TDB_CUST_4708986,TSLA,BUY,331,67.75
TDB_00003027,2024-09-20 07:14:08,TDB_CUST_3433065,MSFT,SELL,374,529.56
